X,Y
0.9965259298815369,0.3003882002676139
0.7036583448689478,0.1838471487527239
0.5677542588152742,0.7229300633076496
0.6593075922989011,0.8189039502707253
0.6796366375205947,0.5986363189265737
0.3572689089186434,0.3946909375431734
0.07598016138265029,0.24828899539745053
0.07284458315854325,0.38660263841887377
0.5216545104825334,0.09641897183103632
0.21477323598699616,0.5466291168626884
0.8941600845929064,0.5146738712733284
0.03199812539493585,0.9721917429830131
0.05499109246164546,0.38891461166403696
0.832118462440723,0.8423261024574296
0.23121707082030896,0.8276665344286706
0.2710492482931849,0.8158743356667828
0.2398341982011738,0.46749491319286085
0.35799551768782656,0.6933956708834763
0.8957514736970922,0.936833516964371
0.3080327741543476,0.7878044826585511
0.729919907861742,0.024633613178742242
0.7648673869744969,0.70761602593628
0.25419117307140837,0.5763707327765664
0.3130222342012109,0.6442674987833003
0.2580033044681088,0.4965047999233637
0.5387003717705204,0.4101613876131639
0.18974470911178298,0.8248663412598112
0.4512503233168622,0.24987822080650635
0.9736450631115303,0.2580346033944543
0.4654686071408034,0.2516914862885885
0.8570500562237278,0.4584039818774871
0.46797517643814923,0.6857974900667603
0.22632454055513873,0.3822416745867224
0.9135035198292931,0.4597432921127613
0.6916995551119066,0.12212391762387742
0.2834784889568942,0.4174577106377185
0.8621461355002216,0.47067165996964466
0.01733209298692784,0.3634746860987659
0.9645633368103197,0.2377075558582571
0.433335088576847,0.32050623437817916
0.46566004694808383,0.6297828920150611
0.07111702521516339,0.6614505092139304
0.43151525469345986,0.7804761752696665
0.47555875111347246,0.07516178106543214
0.8356229763739044,0.3367198485687095
0.21173023034946425,0.6293650521738032
0.8873849682383963,0.2548079979547446
0.4753356561076517,0.12055375961444004
0.27640058435725756,0.3738136367377045
0.08212013357413783,0.34302635239048473
0.1507065473294864,0.055585671251839996
0.2807148966585945,0.5371809796780321
0.23281018834117329,0.37065888002129943
0.2821723956593516,0.6567537259881122
0.6721375348646762,0.9026714347442962
0.7858957523404805,0.5638501444538432
0.5836825963897452,0.04683234029936123
0.03238613145114433,0.30512004495800205
0.9544956575108772,0.2590230148066933
0.5234446858338878,0.24044603216941063
0.905265900166479,0.6009414975715208
0.2529261014798947,0.9677288727227179
0.8247856104913835,0.538939337469318
0.7240868489247293,0.8381222497072086
0.4017066757670278,0.4709585609685031
0.27421474183059114,0.3789184775848171
0.4770650771934911,0.9843706183615715
0.43394018084358543,0.3545298388201673
0.5680340356355075,0.4151127001700866
0.8155903664305929,0.9413702420972275
0.4873117375398395,0.8985462015681432
0.5762378617786316,0.15489169375075074
0.8839568283786832,0.7824538278939559
0.06692888182694023,0.9639064425707337
0.5916134391563588,0.7421230375594804
0.6689635225372637,0.029266335584705372
0.5445831748567771,0.19348092369406333
0.04365442214331949,0.24874866318188915
0.9627181145277564,0.8330771820822948
0.5001545063293427,0.5770279017263135
0.981232476978646,0.8240929673748186
0.6983861971955331,0.6784837987511326
0.10007969723437304,0.6381751655937391
0.12319778397333025,0.516968482636961
0.7560367469690881,0.6950976695729255
0.3174149521364126,0.67293729190951
0.3257822559483632,0.11331765109246006
0.6047404332563948,0.8216821422036896
0.7637270717652689,0.7114440349877764
0.05740259169327133,0.8195151938603789
0.9366814556692564,0.5571041143536224
0.734478164870854,0.5511207877989972
0.3470385885217685,0.45644621833363486
0.7065162022229294,0.3007464109353938
0.03509402067066569,0.35908254218547575
0.22705863840146068,0.21642051605665213
0.8939238490837674,0.4147307445653242
0.5365036262081265,0.593144697455411
0.9518098422249844,0.5453029610905733
0.7707227124480984,0.21809265866229977
0.5245986725043272,0.11325231299399086
0.9421668918719452,0.7139180273418679
0.4558778505796369,0.3174585699990412
0.22453499028977542,0.5566438124709467
0.8467381682510552,0.6182909748932417
0.4692160198000189,0.41322080731015765
0.8098336610898956,0.9803211232838422
0.7206968305991255,0.584651595291446
0.6746430650303744,0.5651876187565252
0.46599264212634595,0.204588263545478
0.21213576527703537,0.18877544588284045
0.06008583979307469,0.8363843576122356
0.49356918125606675,0.902630665044159
0.9771797143964943,0.9517821059022369
0.43554309657096457,0.5956797727752303
0.5151912074228193,0.6721012871880672
0.7377439597965632,0.10428433064962772
0.15413076311384655,0.7240476633714413
0.052232547019022135,0.976411543150961
0.990224919258329,0.609120312885956
0.9660780154175694,0.8933631512972835
0.8442774373140544,0.5158835758263441
0.49406653892734786,0.6224248294197934
0.45774257059138024,0.16615699822413366
0.2939001179184898,0.5591642027907642
0.4450970621103024,0.2520129917695858
0.45952890833375193,0.6940440763477554
0.5364317531782976,0.7121920301350173
0.059741271696392095,0.8324554250998067
0.5326705926815253,0.9876910476564976
0.9946588451766696,0.6179047113377133
0.26433677417336665,0.8091434631401693
0.09817197925654697,0.6600571083333112
0.02518926838499258,0.8372987225161134
0.13026331683193615,0.5929753547013608
0.34117272174282043,0.8059338703472959
0.9373723982830174,0.8763648459197917
0.6852208407286073,0.8061063153800335
0.9042184109108935,0.7801748754675679
0.047874229441854266,0.1968725844946071
0.0910194804422797,0.6250194148996288
0.9223250498014874,0.6512451973520067
0.7958527092197564,0.35825515705695044
0.48003223781382454,0.63401476925679
0.5934180077292712,0.8278526665103214
0.21774208543295115,0.27646883571085445
0.6753438121389961,0.6030432858272535
0.4957955353839991,0.31665602720652597
0.42723383717061125,0.839312658606658
0.05049330506131311,0.2844512861583698
0.8832948834212535,0.564278526167459
0.14877655082442243,0.24509222625618898
0.8544413623700127,0.9540860985265599
0.4828888351180627,0.05046684703863602
0.8818276936985927,0.2552998649895668
0.3230198878752272,0.22676044315512622
0.8438509451450681,0.127351329202812
0.37381470127600236,0.9250260441107754
0.5168979917150343,0.024523026322390118
0.9012600798741631,0.46113983161557626
0.6288014724493477,0.2537502800990169
0.06921763898645839,0.8581961380323552
0.9081030031762464,0.9168184314800172
0.8770163902189412,0.040293947872387936
0.5795117152152153,0.6343830148650134
0.2927194728017546,0.6675805771208217
0.078856824522062,0.8697935648409982
0.2798351549641478,0.9457112609229731
0.14790655416603204,0.8159754769568991
0.8045502256057081,0.29277536523923287
0.5479011388705501,0.7968575929324635
0.8338360797977593,0.3236289773091098
0.5145457682979149,0.46515111769530504
0.20200199822527953,0.8797977995129475
